"IDRSSD"	RIAD0093	RIAD3196	RIAD3521	RIAD4010	RIAD4011	RIAD4012	RIAD4020	RIAD4024	RIAD4056	RIAD4058	RIAD4059	RIAD4060	RIAD4065	RIAD4069	RIAD4070	RIAD4073	RIAD4074	RIAD4079	RIAD4080	RIAD4092	RIAD4093	RIAD4107	RIAD4115	RIAD4135	RIAD4150	RIAD4172	RIAD4180	RIAD4185	RIAD4200	RIAD4217	RIAD4230	RIAD4300	RIAD4301	RIAD4302	RIAD4313	RIAD4320	RIAD4340	RIAD4507	RIAD4508	RIAD4513	RIAD4518	RIAD5415	RIAD5416	RIAD8431	RIAD8757	RIAD8758	RIAD8759	RIAD8760	RIAD8761	RIAD8762	RIAD8763	RIAD9106	RIADA220	RIADA251	RIADA517	RIADA518	RIADA530	RIADB485	RIADB486	RIADB487	RIADB488	RIADB489	RIADB490	RIADB491	RIADB492	RIADB493	RIADB494	RIADB496	RIADB497	RIADC216	RIADC232	
1351	258	0	0	3100	1286	790	59	266	0	266		201	7	0	0	1748	2724	295	224	212	1291	4472	0	909	25		0	0	0	170	70	1111	1658	547	7	0	1111	201	147	0	0	0	0	0	0	0	0	0				0	0		347	996	false	0	758		1105	0	0	0	0	0	18	0	53	0	0	
1454	950	83	0	8309	3484	1397	296	214	0	214		670	0	0	767	2850	10135	2648	845	2346	8721	12985	21	4925	151		0	0	0	1435	80	4055	4065	10	0	0	4055	412	249	0	48	0	89	97	0	0	0	0	0	0	0	0	0		501	1150	true	61	3153		1664	1977	97	0	19	0	23	0	808	0	15	
1557	55	0	0	1125	492	64	35	484	0	506		94	0	0	0	622	932	70	60	138	568	1554	0	373	11		0	0	0	57	17	289	417	128	0	0	289	94	44	12	0	0	0	0	0	0	0	0				0	0		96	427	false	0	63		300	0	0	0	0	0	0	0	10	0	0	
1632	691	109	0	8990	5670	2246	3	580	0	621		154	0	0	0	2970	7386	1392	997	1692	4383	10356	0	2334	73		169	522	0	357	462	2609	4042	1433	41	0	2609	123	51	12	0	0	0	44	0	0	0	0	0	0	0	0	0		759	778	false	0	453		1054	155	44	0	0	0	51	0	300	0	0	
1669	322	0	0	3860	2347	469	149	0	0	152		332	0	0	0	3539	6253	1065	907	754	2780	9792	58	1507	61		0	6	0	387	135	2967	4403	1436	3	0	2967	289	249	29	17	0	0	0	0	0	0	0	0	0	0	0	0		852	2110	false	0	892		5371	5	0	0	0	0	11	0	147	132	0	
1829	974	374	0	6893	5285	1247	0	0	0	40		1452	715	0	0	4082	8342	1057	674	2067	5570	12424	74	2651	100		1	150	0	852	232	3005	3971	966	63	0	3005	1176	112	0	28	15	0	0	0	0	0	0	0	0	0	0	0		790	2055	false	54	267		1042	2220	0	0	0	0	29	-4	343	0	0	
1856	22	0	0	245	115	39	9	30	0	30		0	0	0	0	127	272	62	52	86	293	399	31	160	8		0	0	0	47	0	41	41	0	0	0	41	0	10	0	0	0	0	0	0	0	0	0				0	0		38	57	false	0	61		4	110	0	0	0	0	0	0	10	0	0	
2040	489	0	0	5799	1833	3307	53	0	0	45		485	0	0	45	2842	3751	484	260	531	2292	6593	2	1353	43		18	577	0	408	135	1302	1808	506	45	0	1302	481	142	0	44	2	77	0	0	0	0	0	0	0	0	0	0		539	1077	false	37	577		134	76	0	0	0	0	2	0	98	0	0	
2161	219	0	0	3240	1977	291	105	0	0	14		0	0	0	0	1468	2881	640	593	773	2085	4349	137	1048	35		0	0	0	264	37	928	1399	471	0	0	928	0	153	0	4	0	0	0	0	0	0	0				0	0		519	577	false	51	907		820	43	0	0	0	0	5	0	42	0	0	
2376	2535	0	0	23234	23183	0	317	0	0	0		853	0	0	0	16999	21826	2880	575	5913	12754	38825	39	5584	128		41	2486	0	1242	573	6986	11379	4393	0	0	6986	0	558	0	157	210	0	0	0	0	0	0	0	0	0	0	0	0	1939	9440	false	0	51		3117	11108	0	0	0	0	4	0	2091	0	15	
2451	25	0	0	656	301	82	3	156	1	182		13	0	0	0	269	434	73	46	85	271	703	4	160	5		0	31	0	26	25	203	211	8	1	0	203	13	5	8	0	0	0	0	0	0	0	0				0	0		56	152	true	0	90		25	2	0	0	20	0	5	0	2	0	0	
2554	2	0	0	270	26	33	4	174	0	174		8	0	0	0	94	244	20	17	52	154	338	0	79	3		0	1	0	23	18	92	92	0	0	0	92	0	9	0	0	0	0	0	0	0	0	0				0	0		15	67	true	0	37		56	0	0	0	0	0	0	0	3	0	0	
2732	970	-11	0	15043	10737	3889	210	0	0	0		1419	0	0	113	5387	12208	1079	645	1699	8038	17595	0	4882	125		0	3	0	1270	545	3178	4693	1515	0	0	3178	1362	182	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	2022	2210	false	0	417		923	0	53	0	0	0	0	0	268	0	187	
2750	168	67	0	2046	675	168	19	1116	0	1116		47	0	0	0	1203	1088	123	64	487	1334	2291	8	734	11		4	120	0	113	144	-200	-200	0	0	0	-200	47	31	4	7	-69	0	0	0	0	0	0				0	0		221	659	true	0	87		121	43	0	0	0	0	13	-7	122	0	0	
2938	512	0	0	9928	6701	2286	0	35	0	314		171	0	0	0	3007	8626	1757	1413	1817	5115	11633	11	2699	80		283	674	0	599	1800	2271	3468	1197	0	0	2271	171	262	0	53	0	0	0	0	0	0	0	0	0	0	0	0		767	509	false	0	627		1227	243	0	0	0	0	24	0	320	0	0	
2956	288	0	0	3356	2747	124	89	0	0	150		85	0	0	0	2358	2617	195	219	771	2199	4975	15	1190	49		0	0	0	238	169	318	444	126	0	0	318	84	92	11	0	-74	0	0	0	0	0	0	0	0	0	0	0		594	1384	false	0	335		1422	8	0	0	0	0	0	0	50	0	0	
3252	291	0	0	3546	736	628	10	1737	0	1737		128	12	0	0	1306	3107	465	411	764	2034	4413	26	1103	33		21	62	0	167	445	700	1093	393	12	0	700	128	88	27	5	0	0	0	0	0	0	0				0	0		262	582	false	0	445		627	59	0	0	0	0	15	0	39	0	0	
3458	29	0	0	529	317	60	18	67	0	142		26	0	0	0	395	548	57	47	91	320	943	77	187	8		34	0	0	42	0	189	285	96	0	0	189	26	29	0	0	0	0	0	0	0	0	0				0	0		99	204	false	0	10		283	10	0	0	0	0	2	0	8	0	0	
3506	5662	495	0	30824	28394	2204	165	0	0	0		1106	3091	0	0	13560	28755	4317	1922	5062	18611	42315	0	10066	218		192	679	0	3433	885	9600	14071	4471	262	0	9600	437	252	55	134	0	223	386					0	0	0	0	0	0	778	5997	false	74	152		2151	4844	386	0	0	0	12	0	1774	0	50	
3579	335	4	0	8915	5483	1800	6	0	0	2		1004	0	0	0	3838	6608	1229	933	1558	4727	10446	3	2429	81		47	742	0	740	305	2047	2809	762	2	0	2047	651	314	0	59	-20	0	0	0	0	0	0	0	0	0	0	0		814	1586	false	0	1630		90	369	0	0	46	0	54	5	211	0	0	
3720	199	0	0	4161	3258	312	26	112	0	175		422	0	0	0	1903	4038	1197	831	910	2757	5941	0	1568	53		7	390	0	279	89	1675	2389	714	63	0	1675	400	143	41	0	-6	0	0	0	0	0	0	0	0	0	0	0		413	751	false	0	416		708	624	67	0	0	0	32	0	273	0	0	
3953	280	0	0	3492	1118	876	54	1175	0	1184		0	0	0	0	939	2608	744	407	671	2232	3547	0	1212	39		0	5	0	349	200	920	920	0	0	0	920	0	97	0	1	0	0	0	0	0	0	0				0	0		174	383	true	0	314		0	0	0	0	0	0	14	0	323	0	0	
4138	534	41	0	5842	4444	530	26	0	0	2		408	0	0	0	2450	5180	741	719	946	3669	7630	0	2119	78		1	280	0	604	230	1388	2063	675	0	0	1388	408	27	39	27	-64	0	0	0	0	0	0	0	0	0	0	0		697	911	false	0	866		805	522	0	0	0	0	7	-20	99	0	0	
4147	241	43	0	3210	2266	531	57	0	0	0		619	0	0	3	1577	2640	511	110	705	2179	4217	2	1312	33		7	360	0	162	27	761	988	227	0	0	761	605	41	0	191	0	0	0	0	0	0	0				0	0		209	719	false	50	363		129	9	32	0	63	0	0	0	303	0	0	
4156	143	1	0	3580	1922	807	12	529	0	529		285	7	0	0	1510	2786	439	360	630	2055	4296	1	1077	35		100	406	0	348	251	870	920	50	6	0	870	239	64	0	0	0	0	29	0	0	0	0				0	0		253	544	true	0	322		409	2	29	0	0	0	0	0	50	0	0	
4231	197	69	0	2568	1740	229	5	0	0	102		137	0	0	0	1583	2443	308	263	437	1542	4026	0	918	33		36	0	0	187	45	846	1233	387	20	0	846	137	54	0	0	0	0	0	0	0	0	0				0	0		613	683	false	0	497		565	751	0	0	0	0	1	0	44	0	0	
4437	1078	0	3	5748	4038	730	64	0	0	85		127	4	0	6	2252	4248	379	339	1101	3067	6500	3	1408	48		44	23	0	558	239	874	1324	450	53	0	874	107	99	20	27	-266	0	0	0	0	0	0	0	0	0	0	0		219	789	false	0	895		527	0	0	0	0	0	16	-3	287	0	0	
4745	11	0	0	333	136	44	6	59	0	67		0	0	0	0	182	263	29	23	61	212	445	0	139	3		0	0	0	12	3	52	77	25	3	0	52	0	19	0	0	0	0	0	0	0	0	0				0	0		18	134	false	0	86		106	0	0	0	0	0	0	0	6	0	0	
4839	572	28	0	8221	7255	285	14	0	0	54		908	0	0	94	3502	7135	1295	1088	1402	5069	10637	4	2789	71		62	632	0	857	450	2897	2939	42	0	0	2897	536	33	0	38	0	0	0	0	0	0	0	0	0	0	0	0		946	1257	true	0	627		349	1103	0	0	0	0	0	0	113	0	21	
5005	1092	-147	0	9991	9423	518	117	0	0	0		1904	0	0	0	5685	7369	1822	165	1612	6453	13054	3	3667	89		0	1068	0	1162	-513	2188	3104	916	0	0	2188	48	86	3	50	0	3	122	0	0	0	0	0	0	0	0	0		900	2539	false	0	50		536	453	65	0	0	0	1246	0	343	12	0	
5050	305	0	0	2694	1238	524	0	0	0	0		245	0	0	0	1369	2455	544	319	520	1783	3824	24	997	28		0	2	0	266	105	1058	1111	53	0	0	1058	205	53	0	14	-6	0	0	0	0	0	0				0	0		326	683	true	8	924		379	468	26	0	0	0	3	0	202	0	0	
5069	933	0	0	11957	11868	88	665	0	0	0		77	0	0	0	5745	7046	105	8	601	1857	12791	1	3622	30		0	0	0	-2366	270	4637	5024	387	0	0	4637	0	33	0	0	-14	0	0	0	0	0	0	0	0	0	0	0		2584	2195	true	0	1		91	0	0	0	0	0	0	0	111	0	0	
5135	254	65	0	2787	1599	550	70	299	0	301		171	2	0	0	1192	2679	413	248	634	1540	3871	2	729	25		1	0	0	152	0	1064	1617	553	2	0	1064	171	92	0	13	56	8	0	0	0	0	0	0	0	0	0	0		298	547	false	21	316		802	24	0	0	0	0	12	0	89	0	25	
5210	2134	0	0	18716	16964	847	0	66	0	223		553	0	0	517	9844	18406	3481	1400	3276	12081	28250	60	6827	206		503	237	0	1771	180	6552	9626	3074	147	0	6552	116	848	0	95	134	153	0	0	0	0	0	0	0	0	0	0	0	961	5161	false	0	682		4348	4478	0	0	3	0	57	0	1217	0	207	
5247	5738	0	0	21352	16590	3516	1278	63	0	161		660	0	0	130	11839	20145	3908	1950	3878	11876	31984	3	6187	203		385	119	0	1811	135	12026	12042	16	97	0	12026	513	133	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	896	4568	true	33	1052		8691	0	0	0	0	0	0	23	1804	0	0	
5274	314	7	0	3332	2743	267	0	0	0	7		58	0	0	0	1935	2093	234	61	584	1682	4028	28	858	27		3	125	0	240	66	396	586	190	7	0	396	34	25	0	144	-3	69	0	0	0	0	0				0	0		172	1296	false	0	315		294	172	0	0	14	0	0	0	93	0	0	
5331	1266	712	0	5360	4654	537	4	0	0	32		867	0	0	0	2625	6499	1389	973	1473	4368	9124	0	3069	78		31	163	0	-174	0	2995	4232	1237	0	0	2995	636	108	187	250	0	0	2	0	0	0	0	0	0	0	0	0		270	787	false	0	137		648	1995	2	0	0	0	0	0	414	0	0	
5461	541	5	0	6914	4944	1446	182	0	0	397		597	0	0	0	1622	8119	1248	874	1524	6210	9741	8	3435	106		0	4	0	1200	0	1955	3162	1207	0	0	1955	320	209	0	0	10	0	0	0	0	0	0	0	0	0	0	0		503	365	false	0	127		1264	776	0	0	0	0	0	-2	366	0	51	
5751	503	0	0	2021	823	347	19	666	0	668		424	0	0	1	1308	2397	256	83	267	1040	3705	0	678	20		4	0	0	95	68	1111	1545	434	3	0	1111	424	69	0	0	6	0	38	0	0	0	0				0	0		302	430	false	0	183		785	456	57	0	0	0	2	-2	109	0	0	
5939	7793	1990	0	78303	71121	5906	160	0	0	14		105	0	1068	0	48927	62294	7704	4811	14851	56608	111221	100	28797	850		372	1557	0	10885	4750	6428	10630	4202	14	0	6428	0	547	0	591	996	1088	138	0	0	12	0	0	0	0	0	12	0	8448	30210	false	0	1262		102	30792	138	0	-666	0	124	16	1185	0	2075	
6039	116	2	0	3300	1805	843	73	140	0	235		17	0	0	0	1551	2107	515	322	596	1820	3658	2	938	32		0	0	0	286	220	402	584	182	95	0	402	17	109	0	11	7	36	48	0	0	0	0				0	0		415	911	false	56	361		248	7	48	0	0	0	10	0	92	0	0	
6057	12	-2	0	751	433	115	1	71	0	82		4	0	0	0	386	448	97	80	114	358	834	0	199	6		0	74	0	45	134	48	51	3	0	0	48	0	20	0	3	0	0	0	0	0	0	0				0	0		57	223	true	0	121		68	7	0	0	0	0	9	0	8	0	0	
6141	13	0	0	709	362	63	59	119	0	136		167	0	0	0	332	869	134	114	270	709	1201	0	333	12		0	0	0	106	45	208	249	41	17	0	208	135	51	22	0	0	0	0	0	0	0	0				0	0		84	184	false	0	148		74	192	0	0	0	0	0	0	20	0	0	
6329	249	0	0	9054	4725	1435	40	268	0	272		226	0	0	0	2610	8674	2208	1349	1315	5847	11284	1	3451	119		3	0	0	1081	850	2603	4185	1582	11	0	2603	226	162	3	25	0	0	0	0	0	0	0	0	0	0	0	0		1067	1129	false	83	2539		835	1103	0	0	0	0	119	0	740	0	0	
6972	2135	9	0	17088	13135	1775	727	39	0	250		2253	0	0	1013	5680	20763	4314	2678	3283	15110	26443	0	9045	310		27	118	0	2782	2175	7801	7801	0	210	0	7801	2252	243	130	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	780	2377	true	197	1731		6352	23	0	0	3	0	4	16	605	0	0	
7009	3223	-1284	0	6854	0	0	702	0	0	0		3263	0	0	41134	3224	8022	51434	0	34970	40169	11246	14	4629	48		1	0	0	570	0	11922	18003	6081	0	0	11922	2614	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	6854		413	0	1045	0	0	0	0	0	9255	0	0	
7045	284	0	0	2754	1396	171	101	190	0	190		456	0	0	10	1401	2581	355	215	501	1883	3982	0	1079	42		0	0	0	303	135	694	918	224	11	0	694	388	180	0	0	0	0	0	0	0	0	0				0	0		158	779	false	31	966		645	26	0	0	0	0	18	0	112	0	0	
7157	53	0	0	1086	634	198	7	85	0	85		62	0	0	0	521	891	108	97	163	569	1412	0	351	8		0	0	0	55	0	303	430	127	0	0	303	62	29	0	0	0	0	0	0	0	0	0				0	0		53	386	false	0	169		179	78	0	0	0	0	0	0	11	0	0	
7166	902	55	-8	17436	14317	2891	99	15	0	15		978	93	0	0	4443	15381	4182	1317	4298	10115	19824	8	4629	112		10	132	0	1148	940	5968	8555	2587	93	0	5968	907	47	310	51	85	2419	0	0	0	0	0	0	0	0	0	0	0	1587	1765	false	116	97		81	1078	0	0	0	0	0	0	361	0	40	
7456	59	0	0	1067	139	306	20	511	0	511		59	0	0	0	703	1144	72	27	254	840	1847	0	446	13		2	0	0	140	0	411	376	-35	0	0	411	59	76	8	0	0	0	0								0	0		65	501	true	0	111		701	0	0	0	0	0	0	0	45	0	0	
7634	47	2	0	1529	642	426	22	91	0	91		157	0	0	0	678	1283	233	190	264	980	1961	3	600	13		0	0	0	116	145	305	393	88	0	0	305	157	37	23	6	0	0	0	0	0	0	0				0	0		167	427	false	0	370		103	141	0	0	0	0	8	-2	37	0	0	
8033	89	0	0	2127	479	792	25	369	0	461		30	0	0	0	600	1664	543	422	432	1197	2264	38	646	22		0	47	0	119	0	670	1010	340	0	0	670	30	80	0	9	0	0	6	0	0	0	0				0	0		113	271	false	0	395		17	18	0	0	0	0	11	25	85	0	0	
8154	91	0	6	1771	1254	186	25	202	0	202		79	22	0	0	849	1210	207	179	262	761	2059	0	406	13		1	0	0	93	-105	492	767	275	22	0	492	37	69	8	3	0	0	1	0	0	0	0				0	0		107	581	false	0	129		56	103	0	0	0	0	9	0	19	0	0	
8417	2976	0	0	348	0	0	12941	0	0	348		7	0	0	467192	3028	10340	476227	0	169567	353959	13368	0	176971	2843		52	0	0	5188	307	82557	132301	49744	0	0	82557	7	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		0	0	0	0	0	0	0	6470	2565	0	2233	
8462	35	0	0	1575	424	290	28	388	0	411		209	0	0	0	741	1896	309	270	286	1069	2637	0	665	19		0	0	0	118	25	950	1111	161	23	0	950	209	101	0	1	0	0	0	0	0	0	0				0	0		352	253	true	0	450		562	262	8	0	0	0	1	0	30	0	0	
8547	257	0	0	15722	11793	1861	88	331	0	331		358	29	0	64	5733	11718	2737	1142	2752	7683	17451	96	4034	126		4	885	0	617	515	3987	6257	2270	64	0	3987	211	524	24	0	0	324	45					0	0	0		0	0	545	3518	false	55	1682		81	1077	45	0	39	0	484	12	627	0	280	
8631	175	0	0	1985	665	405	40		0	7		0	0	0	0	672	1753	67	26	484	1120	2425	10	511	20		0	0	0	125	73	380	627	247	7	0	380	0	30	0	0	0	0	0								0	0		88	379	false	0	908		390	0	0	0	0	0	0	0	41	0	0	
9115	8207	-30	0	33632	24978	6130	5020	0	0	478		869	0	0	0	17352	49202	11209	9863	12143	31140	66554	0	10347	458		31	0	0	8650	975	18205	28266	10061	478	0	18205	0	706	109	45	111	227	0	0	0	0	0	0	0	0	0	0	0	2600	5808	false	0	2046		0	26988	0	0	0	0	0	-78	1086	0	0	
9160	114	0	0	4698	4075	497	164	0	0	6		120	0	0	0	1759	3805	795	473	1301	3415	5564	226	1784	83		0	403	0	330	40	683	1145	462	0	0	683	36	39	0	20	0	20	0	0	0	0	0	0	0	0	0	0		257	946	false	0	120		336	0	0	0	31	0	0	0	271	0	0	
9339	156	1	0	15268	13539	804	1	7	0	35		374	0	0	0	6532	10659	1666	882	2712	6507	17191	37	3165	104		239	1351	0	549	488	3500	5331	1831	4	0	3500	323	367	0	98	3	0	86	0	0	0	0	163	124	0	0	0		1474	2945	false	0	890		194	1219	86	0	0	0	82	0	613	0	81	
9357	1387	0	0	11451	6689	4539	0	0	0	0		0	0	0	0	2759	9834	976	518	904	4104	12593	51	2563	54		133	855	0	637	405	6296	6301	5	0	0	6296	0	23	0	170	0	0	0	0	0	0	0	0	0	0	0	0		335	26	true	0	223		842	79	0	0	0	0	0	-13	471	0	0	
9553	59	0	0	2271	952	151	9	1066	0	1096		45	0	0	0	1126	1442	119	96	232	808	2568	39	525	12		0	92	0	51	60	461	693	232	0	0	461	45	88	0	13	0	0	0	0	0	0	0				0	0		196	691	false	0	72		190	1	0	0	0	0	0	0	23	0	0	
9807	12634	0	-34	66648	62439	4098	1028	0	0	0		8528	0	0	114	26234	58479	6687	1947	10489	21909	84713	22	9149	229		1129	3810	0	2271	2250	40973	40973	0	0	0	40973	491	115	0	318	301	0	364	0	0	0	0	-2243	0	-87	0	0	0	3433	5113	true	0	111		340	7829	0	0	682	0	497	0	3146	0	0	
9955	255	298	0	2316	1092	270	51	605	0	651		32	70	0	48	1317	2360	661	365	658	2088	3677	103	1007	31		0	60	0	259	500	492	731	239	70	0	492	32	85	0	12	0	0	57									0		331	586	false	0	303		1093	0	57	0	0	0	14	0	177	0	164	
10157	141	8	0	2518	603	221	47	1510	0	1544		2	0	0	0	1427	1971	206	106	519	1779	3398	0	923	24		1	217	0	318	175	169	231	62	14	0	169	2	30	2	17	0	0	0	0	0	0	0				0	0		124	914	false	0	150		258	556	0	0	0	0	14	0	86	0	19	
10250	480	0	0	10620	5804	1984	53	0	0	14		308	0	0	0	5310	6690	1492	857	1270	5315	12000	0	3355	95		4	3	0	690	555	2309	2312	3	10	0	2309	308	295	0	13	112	0	24	0	0	0	0	0	0	0	0	0		1293	3235	true	16	2802		157	849	0	0	0	0	79	0	444	0	0	
10849	287	79	0	6709	5673	306	0	394	0	506		371	0	0	0	2815	4931	524	324	882	3464	7746	68	1918	57		0	336	0	664	242	1294	1828	534	111	0	1294	317	421	41	27	0	0	0	0	0	0	0	0	0	0	0	0		731	1040	false	26	198		164	407	0	0	0	0	16	0	184	0	0	
10858	813	0	0	18532	3998	1117	126	981	0	1047		14	4	0	142	5891	14323	1589	920	2102	6245	20214	0	3136	103		149	236	0	1001	5781	2343	3886	1543	4	0	2343	14	163	7	49	0	0	159					0	0	0	0	0	0	1113	3417	false	9869	2501		1489	0	137	0	4	0	29	0	357	0	6	
